Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,namesleaf
-27.6600990435035,6.71200661065615,7.03215005813999,7.03471194560404,7.12186824943151,6.69042558953547,7.11239595075203,6.35404691176883,6.2445678230023,5.00716857797966,6.14425545513807,4.61665719358286,5.7962642796299,5.80486333375783,5.94018478296482,3.68497269267166,5.45502702335536,5.47004508300653,3.92283002287726,5.47169518202997,5.53537627979165,4.80538341818134,3.25883421483007,4.63158498555682,4.86894198749676,4.06805955998294,5.18779971099036,2.97128456204806,4.62487583493147,3.3432262260432,5.89122404317568,4.50465030281728,5.67073268209367,5.58656743663682,6.54294819160702,6.88544383604295,6.72994592130051,6.42089850944188,5.71752232174822,7.25450702869359,7.37157017563664,9.62889934659011,Erable
-26.6238147123074,9.24337901550333,8.92460632951654,8.66318647008819,8.09149014148991,7.37096066787994,7.30552291771327,6.86774299953987,5.6260695335925,5.99845065439538,6.85975454935133,6.96229759124615,5.36255842813862,6.67161751957214,5.30561827948601,6.72555147071964,6.15744401178107,5.51286828284637,5.62620275664261,5.10245150813862,6.21120721983984,3.64435009751768,4.41678557106215,4.96147313587408,5.1588420894758,6.27969399394836,4.67665552323549,6.37363222771411,5.6054516969249,6.25037452356231,6.64587950508833,5.38522308652364,5.73420232712881,6.55343567926445,7.46660137757816,7.01142262989532,6.657008227583,7.89596675629983,8.09425500809816,7.97080830374822,8.69705019398597,10.3951581309158,Erable
-26.6475226321023,9.18398510327968,8.99401767280027,8.53825214382333,7.58682962047378,6.6525146758808,6.58618337550376,7.17466899462919,6.31194658392304,6.53934638683451,6.28579303435092,6.33615392586487,6.62916721056518,5.48741093846029,6.41703724670395,5.79521699715908,6.77216498629943,5.62748480255847,5.86814702107712,4.92791293335183,6.16453348286614,5.17870116710246,4.73673916011248,5.56788071243059,5.67288615654053,4.64961505333368,5.18449766827944,5.77357338049802,6.08456586573658,5.03942598036099,4.924263435278,6.32262397238535,6.48783629559473,6.68548193402236,7.02815360141212,6.18807627693933,6.68104789480485,7.58992432739631,8.10229305355942,7.76515634757145,8.22962960025204,10.3077144186277,Erable
-26.1190089511468,8.81382077457153,8.36931866587892,8.60932528626188,8.13138670002906,8.0509417958106,6.18101975170267,6.9406642893854,6.578622887201,7.5880461252727,5.79383898369052,6.18969978252156,7.13077706433863,6.29220375764634,6.6309125443982,5.97842522842571,6.54296195889315,6.72005755975404,4.97771903061483,5.96394780707869,5.78022373423219,5.38846706548637,5.53971354921921,5.90932580254035,5.13163933273673,5.55637726380432,6.03251784266326,5.84442109511867,6.74091990936472,5.92991213324969,5.89504147853046,7.06822612058479,6.68022148742762,5.56823726623845,6.4516521274768,7.4490071243483,7.26614423620057,7.98745396598301,7.79127981671206,7.39259537746254,8.0792532778081,10.416370555088,Erable
4.23742500977142,7.98028121287761,7.64992261714925,5.56233874831412,7.13768512399731,7.1418910017474,6.41688625771233,6.86955033745165,6.5860306910952,5.62110134951775,6.5973342282249,6.43974049747207,6.29545520455066,6.62499064079411,6.522278822048,6.57521960338657,6.28738434369135,5.90711397422541,5.43220063043043,5.44833894190756,5.73862025754375,3.48283810050441,4.81065919439284,5.35016633891797,4.95131730533197,5.95057621914671,5.9078921652109,5.99430169210255,5.30648817765522,5.84951522456844,6.12887162112878,5.27170956344253,5.80954249000993,7.26751104827025,4.34162077189056,7.16544707689089,7.81384659687344,7.25490791351024,7.71358219866099,7.42611481570924,7.22724530454333,10.2554918860633,Erable
-27.1308458031346,7.41729837987524,6.5639141967033,6.53288495387472,7.17047783301962,6.47752236009104,5.70443224604732,6.13390295990304,5.80817462346232,5.05606209370645,6.0168085498306,5.32348530071914,5.62487730486919,6.34976864749247,6.08906052374012,4.99101357591082,5.48141008582212,5.50422849350298,5.49030478728224,5.63516768331009,5.15367403444244,4.98134491658695,3.99587391328837,4.04624284292622,4.71992044232707,4.78929893127914,4.97718510088837,5.31386294451057,5.40116570014644,5.07531241331711,3.7608267033432,5.5895488509105,6.2449296155958,5.26217989470259,6.04301009097653,5.30096505976751,6.97663422452342,7.06150251892637,6.82451472402647,6.74153383903597,6.96427478142464,9.81336947853898,Erable
3.3639814964266,7.05823092833047,4.53008639644761,6.16091568031898,3.51533213743918,5.10737768568758,3.24945624384945,4.87299746159675,1.0190995591762,3.82677024627406,3.05267033822356,3.77297796295547,2.8124317506371,3.52760405155716,2.89341188019176,3.66792305396805,2.15382029131879,2.51436729516616,2.79988520457861,3.40931607971334,1.72534387814568,1.76526400334642,1.54569521859744,1.46761963522951,1.97650190833799,2.12499444804195,2.63330509719594,2.15528833293529,2.57205924302808,3.0174435294122,2.17768010475397,3.90665414122631,3.59041918592062,3.85645587125222,2.86835516205796,3.95348948923585,2.05293361836835,4.59084549779474,4.24199342467162,5.89495501712137,4.80809833717983,8.82540709546385,Faig
-28.736906730904,6.2661262011237,3.42537518624205,5.19615630436646,3.23142852753691,4.24753993814397,1.60929628096135,3.15456619109576,2.68651443323324,2.01824271102847,1.41733920420229,2.68266042247062,1.58116324898055,3.34278392942639,2.56634578749867,1.70885803439705,2.11010019698144,2.02972709785978,1.55608064641359,2.5857541208163,2.00974641663723,2.41625439219091,1.1524679713052,1.76734848351777,2.08536406674463,2.42159993977701,2.33931334774504,2.43982025333779,2.14218011230862,1.94395321990632,1.47008971412402,2.5009196261728,1.85338714665658,3.53971717795515,1.70969988199969,3.39842990509828,2.03716582844667,3.58278473357727,3.02274900761485,5.30279580146183,3.40189272501463,8.13431187330783,Faig
-29.3081245085086,5.97438544855142,3.33807355031908,5.37886045346049,3.96236145923442,4.06204972103486,3.00344717800494,3.66725438305265,3.17600740332923,3.29745171155071,1.61922959625865,2.66120409149901,2.4547027344755,2.68462496134384,1.6737763913407,1.99007640590302,1.96696349416883,1.45676995337719,1.99690293011493,1.54176800465574,2.02776708846445,1.62204564995791,1.41663383275792,0.283373947074373,1.86541961349381,1.79887621815264,1.19130372025432,1.13801649824218,1.80423075841831,1.32903832564485,2.23486739509698,2.59446778691097,2.40850975959502,2.8039259638252,-0.0101627455026793,2.91923976809346,2.00668500336217,3.78111866674407,2.67411883526775,4.79619636018061,3.67173382935814,7.99112053554565,Faig
2.93632407796405,5.97572279510613,4.14815319722427,4.94094881858554,3.32402998813465,3.93842739617569,2.53237303325555,3.68518242906971,2.39077810208372,2.68431838983921,3.27210658474713,3.05716021890088,1.98762129244571,2.42987730215443,2.40618348997119,2.14049453216586,0.999076565823824,1.91755838582452,1.64938435479788,1.98367219718761,2.36963857972495,1.58864065664682,1.88055124447082,1.61579033659535,1.60849876182377,1.19130958966053,2.00851943662381,2.36221160232251,2.24319689062737,1.48358973401504,1.84716065717419,2.29963769868518,1.88504728071971,2.52043422293024,2.33311942968414,2.80760654458162,3.11205868492639,2.6768548327076,3.75363118083813,5.16088677995294,4.57386008773627,7.94424664204465,Faig
-28.8828267722042,5.96688993360485,3.87635005077645,4.8497783803704,3.03869446717238,3.96892018503748,2.74548558785039,3.7849705340085,2.41740020213785,2.86239875969354,2.83838915601245,3.07012696800228,1.45163230800138,2.3323026217261,2.3074092959474,2.01050164286504,2.57233330545579,1.36231036234334,2.27887898679452,2.55119436021971,1.92375315856491,2.19843393104408,0.995571195543683,1.78696759778325,2.29814619930996,1.81081014145022,0.254802015749082,1.63091861322951,2.48460698459992,1.17134980838168,1.71956980598802,2.03270392379265,0.899499244207129,2.42922195468255,1.50604282448,1.46722633163152,2.72289863343745,2.71119803640871,3.4750851013363,5.02903966952284,3.12328781612878,7.89498850301621,Faig
3.03207386097636,6.69046411154932,4.64888761141331,5.60188210105803,3.0645860546164,4.77606181847849,3.00044163074155,4.29168314515865,2.59135544743359,3.58545122036725,2.63218688621341,3.58251664323226,2.61411910430305,3.13335707633564,2.51361086522867,1.44865899165098,1.99969760185319,2.84241797456665,-0.550314135343685,1.87903620758569,2.28944999018134,2.00455932086235,1.09996326083519,2.17708889347481,1.96684403512125,1.36651939426449,2.01464027917932,2.81674406999023,0.0884319792882663,2.47394941666786,2.74301679038446,2.61720846003339,1.58841334499657,3.42892407210338,2.21660274343266,3.70107597049457,3.17982121718157,3.96004587977885,3.3033014944966,5.63000864730961,4.47661532107514,8.31746666459944,Faig
3.26907538595486,6.52540223342459,3.53170479243587,5.77457908178417,3.90126125984818,4.85131837642672,3.89310556167573,3.99107260855969,3.04403722713233,3.83567012838057,2.87253897872066,3.46008329904352,2.34493961346199,2.31299362885616,3.21712458302179,2.6486250265986,2.55299004538137,2.01492652912426,2.30875559133633,2.22498071003241,2.27538189365148,2.31378934959028,1.62274725875874,2.02858097304645,2.33458095215551,1.29274879404821,1.7451476027518,2.40908982508386,2.54940271217919,2.86360398876156,1.92171154487986,1.8990785873471,2.40007134217541,3.46804220573444,2.54429314452629,3.5845134249582,2.83321708014236,4.07445697573099,3.12724243999117,5.34242771777599,4.23050368444858,8.43290293421622,Faig
-29.210621656331,6.28540933132689,2.55936429481867,5.28665784427859,2.97742878971868,4.00013822404772,3.37379982164296,3.6062791798853,1.47964553221314,3.47505687358084,1.48502318715489,3.21678727306452,1.13318082636887,2.51811192694006,1.30754171608363,2.82492323361875,1.11865383565203,2.28227902386282,1.1060006027544,2.7233912743015,1.48247169097114,1.60581293776977,0.901791834210584,2.3887434581638,1.44531285475356,1.55523319516565,1.6916190493435,2.5328440041073,0.545329455336204,2.24912599141318,1.85952498247837,2.70558721927336,2.10519232864907,1.04356923243197,1.7540096667452,3.16704290013116,1.65117367177581,3.8080671561491,1.21518524956169,4.9152470629248,4.31013924411767,8.09889241594157,Faig
3.03356921530671,6.46339242079411,4.98959131190622,5.3743864854053,3.83822801916865,4.49236971756944,3.27158260020787,3.78734495936142,3.5954302476512,3.49429020841441,3.05078351887107,2.62299823977308,3.20907966587228,2.34690361698741,2.40218906785332,1.79546941677339,2.72796133672414,1.69624108420614,2.39743833246163,1.88736075633063,1.73952061907631,1.52999252121677,2.06396910336417,2.27109111800277,1.82152197409502,2.10919803514273,-0.10310287754393,2.22875454282391,2.37003187080018,2.51153121832609,2.00943282629589,2.29185298323953,2.16693978194892,2.50363363140422,2.68898841968446,2.810720056552,2.79026735620654,3.84804915619621,3.10283737843008,5.48053224782206,4.63965681325461,8.19961969352346,Faig
3.30051474049175,6.70943560071832,2.47323490270858,5.9496124277452,4.38184968981225,4.65948316188826,3.59990163058154,4.24996823649769,3.64790911147067,3.7141977723954,0.151738244640243,3.28797628000884,2.57982947555214,3.13416041993298,2.98055429354451,3.12241685324693,1.26965743108556,0.5038029762664,2.22696491175787,2.98711210949146,2.89224622544869,2.4522816647664,1.11732212701866,2.06096526778098,2.35134145232365,2.82374950016881,2.61029583787156,2.56122586444852,2.6637285809336,2.40439102843238,2.52687841181289,3.6901395855057,2.54482880867358,3.33701381805168,3.46835430750437,4.07044784333904,3.32578619434807,4.20188518382246,3.53451619898371,5.56742622330898,4.57017100945614,8.61663683053137,Faig
2.40478191140706,5.08273526407132,3.18867197874985,3.94667422134419,2.91094390696076,3.13875974791057,2.24618274965861,2.83978975104782,2.584356976658,1.9577228361071,1.37545439615917,2.11432846982987,1.74242484552758,0.759820673834296,-0.0840237119762191,-0.69995880173552,1.61607056769092,0.95484697973751,1.04571507757734,0.941295375931431,1.76318026230808,1.39274798941701,1.15129254649702,1.28854819104578,0.99493983116799,0.655661303229088,0.238250544629854,-0.0965026991337993,0.418623960431771,1.55041416473808,1.4729503443169,-0.165138956038015,0.346573590279973,0.696738960725677,1.11402962906197,2.10631243980652,1.96440505665812,1.79630570145705,1.92965665745449,4.45423637998761,3.56100119606598,6.97339218501001,Faig
2.94020490128344,6.37068252071609,3.38606155741453,5.34285670391448,3.05238357119743,4.27296023345543,2.64127322958958,3.91300852184002,2.71943199871091,3.35481911583365,1.63637618566773,2.22322463031047,2.16394557560342,3.23492521024059,1.16226620348146,1.72359106999398,2.30341325040129,2.83152602549339,1.45430350664288,2.10254135389391,1.56068423448058,2.1686972641859,0.505835317546194,1.1208227475837,0.0745091195059,1.75259391680273,2.31157873127294,1.34302267518323,1.80808056586035,0.624569692453823,2.56570879514348,2.91467795653517,0.47853602534227,3.06339166841533,1.58623656728689,2.77018314568112,2.89004928745075,3.65608473409143,3.23652051569917,5.32532162056059,4.04229678333092,8.07105763857295,Faig
2.57736947444994,5.26479665319308,3.41791908995598,4.08746589268928,2.71933611040655,3.21958823311271,2.02976393786337,2.54106574224027,2.75557396237311,2.62568824559322,1.67470140980339,2.22588483506916,2.2272156092763,2.03460663007055,1.724414877262,1.7773357253023,0.96275776970244,1.2029951445327,0.985940814259433,1.0670562922379,1.20726652788328,1.12770080452367,-2.52554929784045,1.63090913221155,-3.07339024335471,1.55501131678809,1.29350630909301,0.474416495626964,0.864389946478537,2.0982214463819,1.64890302940046,0.963478295740912,1.55491068699747,1.69893776733307,1.40720766091726,1.37930795250129,2.42205151705254,2.02909538875788,2.84953119009703,4.57761206823412,3.74475166873747,7.24706622600006,Faig
-29.1856889549986,6.15160645518377,3.88239484820876,5.23155878795964,3.76963817787047,4.37237084909804,3.19837328922253,3.74321506561202,3.27190905417531,3.24576375322992,2.74715693086979,3.00276864571695,3.11176623181009,3.01032931522716,2.52449330036924,2.07309380450028,2.70623590075884,2.35672376435057,1.52260544729841,0.367848859699895,0.816173727850217,0.28741281643662,1.94322918932419,1.96997180159005,1.46107274979087,1.82165873218943,0.414942292406656,2.4098066247754,1.34167432946089,2.40317091125395,1.72843527598826,2.54497794242405,2.63183681915055,3.0913911787747,0.634821069904001,2.78908574119738,3.04409162459229,3.30576426687094,2.73096696238634,5.19948741057406,3.6653459416029,8.12140019829233,Faig
2.97439375910976,5.5075357967847,4.47915472370185,4.99964106090051,3.05565221994377,3.57365210590241,2.89110838851557,3.26220257964439,3.0774579433151,2.51933313304851,-0.658478948462407,2.89051821725776,2.56684673583409,1.38591525898189,0.307685680515005,2.67982805163976,2.18180204924964,1.57757084057228,0.743110156922385,2.05055308514338,1.53151563534904,-0.243955033812039,-0.249040956618275,2.08904329165703,1.66907577980905,2.12095361440517,0.190564546736984,1.84192076594927,1.29646455109457,2.3696855451388,0.182150374484841,2.23831375766556,2.23468250622221,1.58966797602477,1.68771060211997,2.82235077569801,2.40440770720045,2.58905364537523,1.77010535257155,4.62237663547783,4.13911091495407,7.82113382374199,Faig
-29.3464027578571,5.94052854520805,3.52485198613375,5.02602983555997,3.05651579724776,4.27685885968799,3.12989958076213,3.19562778172837,2.60757712928552,3.08233905402587,2.1458019006164,2.56239384016313,2.08586203416525,2.31324328010546,0.51164626551699,1.97495857639042,0.473199172012595,1.7137056749738,1.61346091809212,1.9382896993165,1.27180805078326,2.27747735668452,0.648708060308194,1.09473042143091,1.87070860359286,0.142612162494377,0.882001341097607,2.03838949638523,2.18909897062569,2.07467527210749,1.03002202862562,2.41770317242442,0.58962089545233,2.49404963560084,1.68692599599637,2.94096625150539,-0.116870809338114,3.53084011953248,3.40560897861022,5.29533592790947,2.9008207358812,8.03222949562509,Faig
-29.4284428628895,6.59763148613176,5.60903831956194,5.38930445623106,4.19618533340209,4.03143474330277,2.81087294009469,4.5941108745726,3.47300525895958,4.02627954638209,3.16705726812886,3.99729242389216,2.92190780530507,3.97433505145445,2.67033801157221,2.40418869880478,3.10723226459911,2.64033034159588,3.17537333879847,2.40913847226622,2.14323795308908,1.46874739288992,2.7278339953174,2.29233925999412,2.85741757283757,2.67995673017912,2.33662387840076,3.58441014243429,3.3799112856018,1.90071605565411,2.96256161704579,4.04904029197587,3.96835146151839,4.53215960990977,3.91189161987566,3.63436233563057,3.21020399912522,4.56093898900793,3.228935990976,5.17065729830668,4.78033723975545,7.88275526742515,Roure
-28.7003217249919,7.43984230024133,6.39665169302805,5.99396154718463,5.1275882235825,4.98331725132309,5.29091262236832,4.6798817219513,5.3866529134718,4.77543372019122,4.88440149335111,3.46105474052156,3.73445504676933,3.72882716435491,2.97910323072762,3.58546350100099,4.03199859965946,3.90919482208145,4.03935157266045,2.02732381354564,4.18929293432982,3.66398564483721,2.56589381971545,3.14202060018573,3.46154768376388,3.73317580388999,3.92920740826423,3.69669399680794,4.46182461195297,3.44486729931129,4.03161983604404,3.42386671086294,5.41635009448139,5.12631641122028,5.36131250255718,2.88683034317653,4.64065448165783,4.93940359405836,4.91327738529371,5.85865107900517,4.96866463999248,8.6749067458829,Roure
-28.5814452126584,6.99241599822083,5.94967477294507,5.45555886655985,5.10546523978688,5.11848837230579,4.46502567364974,4.11174683507233,4.52026519822766,4.44613239399189,3.84910014724741,3.15355813787872,4.34840052813877,3.84974632676615,3.09160469272735,3.74407312103518,3.08391850053612,1.41111698216444,2.96296902723767,3.52019268310056,3.21191717249076,2.67035088950141,3.16732359082563,3.3408836770306,2.70214592397803,2.8895583964025,2.58654321017428,3.74893841791937,4.71824742139795,4.01593511681719,3.38096107146556,4.01881850555317,4.47026915192128,4.40060915233589,5.05314713765614,4.70909717062239,4.3262902599644,4.47165194187285,4.04310570715426,5.79237373996496,4.71952722935481,8.27468180703127,Roure
3.46257903774719,7.96206025652099,6.86817718220459,6.22539829679798,5.8516414405776,4.56524542466548,5.51686550757755,5.26902454213626,4.61380344459946,4.82147832585729,5.36688483791143,5.25054442663491,4.73261329164497,4.44416917272182,2.52401361085731,4.41220182315515,4.44679674115311,4.75470366546778,3.89955057242386,4.0328928023751,4.18236816443939,3.47400463385644,3.70626134996964,3.95681280400052,4.15870302064036,4.13249724096488,4.25927972995711,4.44238854160348,4.88825006724605,5.1106238749601,5.31233912768672,4.44923719152218,5.42882435856267,5.50060486876866,4.99734552672985,5.62326018680196,5.35497612048804,5.49736657477787,4.47314598203261,6.94462846665085,5.17965513980983,9.0024313640812,Roure
-28.1413935868319,7.0670964228719,6.27405642774771,5.72876632321381,4.4144308284843,4.86422466401418,4.69701274587558,2.81603646444267,4.82894058941081,2.27468876982298,4.8344878472491,4.28039000205081,3.91082459701073,3.48532572181664,4.20509298149976,3.45265356553511,3.08642171856063,3.45638833819392,3.02560538242864,3.1144607673796,3.5928153226798,2.3698735499312,3.26064004474657,3.42473851370015,3.06582059214684,2.00084333438934,3.08287221188372,2.61838935431187,4.70335554262737,3.56484384473999,4.44891611814979,3.63290383443723,4.86518745577972,4.83432310311824,5.14591278971829,4.39354888936701,3.88260641372722,4.95418940670896,4.51349727665301,5.7826262533111,4.22005667954509,8.35259215521142,Roure
3.02859180765033,7.16325270379642,6.01950020920165,5.67891519524605,3.93949524390934,3.75104345090334,4.6377570178493,5.02645783019216,4.50499898092358,3.93592001407476,4.40830053690679,3.65271393747631,3.66219573831693,4.18343456981188,4.0470997331997,3.53613653750103,3.20088623732494,3.62974401280918,3.52185077275514,3.68647573117291,2.54576020188453,3.38680002355748,1.96519992289739,2.4856300986706,2.96955340693205,2.97300669041467,4.01199703605517,2.73275642123404,3.99755355626915,3.91670528340696,4.39358592759098,4.28900694141474,3.75689784522661,4.5848532126123,4.73796447509624,4.87183644779704,4.19628964990815,5.47455202326074,5.11768901971862,5.97407639538461,6.12620817356915,8.31083054540498,Roure
2.98140735556005,6.98173403409576,6.04199702653214,5.61979107945516,4.4255768366147,4.16809956920718,4.10238250711743,4.17529621527214,2.8485778086526,4.71172257649102,2.98996075430355,4.30496232803998,4.52794304761106,3.47846538057714,3.03992066783787,3.33036932555149,3.37011228334189,3.07079869854462,3.62784000521858,1.80064102208265,3.11071825094592,2.40530183347597,2.85015549703441,2.70064076968652,2.85080397044886,3.4481313696674,3.7716624884286,0.94594143568057,3.65759805871005,4.57023948284662,2.62638607449595,4.80204735814947,3.48899558742545,3.74897832897587,4.2779663064543,4.61987370832648,4.072523119768,4.93889965189289,4.25066806730929,5.67970502646836,5.12520767984072,8.19005798459145,Roure
