Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52,Var1_53,Var1_54,Var1_55,Var1_56,Var1_57,Var1_58,Var1_59,Var1_60,Var1_61,Var1_62,Var1_63,Var1_64,Var1_65,Var1_66,Var1_67,Var1_68,Var1_69,Var1_70,Var1_71,Var1_72,Var1_73,Var1_74,Var1_75,Var1_76,Var1_77,Var1_78,Var1_79,Var1_80,namesleaf
-5.81236203090564,32.2383846236506,-1846.0834366814,1480.04712321105,738.258660437563,-1651.0026163106,-22.7199990389348,510.228797502185,-233.878621944238,168.183102735972,-94.8846149682601,-135.227539052199,-127.224629379542,318.986176783995,-110.518659099029,-10.6351217197455,-87.0274025751074,292.456217659193,71.0334071305116,7.29828597195779,-55.4613894839769,-141.592522086472,-17.9565580686746,73.8205944004525,35.8207252764495,-223.214733634468,83.4222124303237,-50.7965269734389,-50.9043183711941,-34.060195030901,270.709959281526,-208.358021528681,-38.2579971795186,1202.95348567497,74.1423623047037,-928.612966191801,-48.4104626555653,-249.508997222122,1811.17537416981,-3869.71273737263,-47.0441501103755,1128.81054544566,-833.616289881038,-1321.59279519318,975.526870061669,666.121615229674,-144.122275418391,60.2976390874369,146.361384877521,202.325077647566,-128.840665061092,-491.916128703444,-94.5508505918973,-686.463323211271,-200.952914179243,9.50080321602838,-83.571732621067,50.5892079207276,-247.35188069309,30.2856867402577,-79.1879301070761,76.2535407409227,-0.943486135605858,-35.4963964753118,-32.2027810502456,-248.334247869391,-54.2567395123337,-301.409532086851,-40.3038627906871,174.905783898957,133.530243413614,155.322707224211,156.202469065803,-299.151331661716,182.389701334838,68.2938430592998,-477.273660258275,-735.773893129753,-726.078734811184,-17582.3532667945,Erable
9.09494701772928e-13,-483.25830338396,488.817046534078,-39.2839469767923,170.358118628791,241.234383041199,-137.911470889587,-145.640086757971,176.995319586953,88.1183602562747,5.51588064725911,350.550112748201,-150.077915219833,-100.082337380269,21.7738751951716,-242.149929701016,94.5721139268528,-57.8415227231269,45.6255882221218,13.5131005021837,-3.39328882100143,-4.49931012320625,60.4654165744354,57.4836536968491,-27.5449721540863,41.4488919312383,53.0247983888193,-29.2800539653507,-108.408842051934,-184.16021965432,-47.3607922838542,130.106584595118,-188.525136426421,30.1651658762596,-518.378147674426,320.814215238913,119.116212105325,134.161417612537,-503.459019728862,4078.79250791946,-9.09494701772928e-13,-690.513113684481,-377.654302175929,64.2513766060571,662.060483506217,-483.213438314575,-43.1048823324285,-430.461100917818,-7.82299573642386,24.5927492323284,86.650795210406,-164.914670070364,-183.374004426506,-174.542287871065,-11.9328102103342,-163.756506702912,-174.463081682964,3.98188870517827,-27.4265434543821,-60.5810986455863,-5.69551813004515,4.53352977608267,-85.3584476086667,10.1289296169161,-59.901667283132,-29.5106733225803,-31.0239298644999,-119.083699877747,131.292539116329,-31.1535947174002,-40.911163451837,-73.4105407033474,-155.55807155349,-120.086699150884,277.583818166881,204.334926005942,-342.040112600015,-76.3230337574348,-649.556656664794,-9678.81472132231,Erable
-1.31497418244345,-1556.54375842937,856.890395808312,255.301206175902,419.742461380986,896.134916959006,-500.37706371164,425.28203627065,-705.06034217861,120.795462146886,434.951710853774,409.190616992453,-481.528373486142,-738.34420810385,-219.423623382326,422.564232254529,-536.678453534007,-170.963627397712,-70.0860582999163,224.531816170452,11.8479614002671,103.76586298794,141.313063145353,-169.974436143663,193.698516295567,357.91629509511,200.920540976648,-319.836355460326,-119.333075816482,-183.479076922451,-290.65645460547,-332.514898461012,41.207621278489,-868.514944661379,-1086.74660218865,1359.52063972799,-334.093130501473,577.386704025411,-1353.1776649856,1841.21181202554,-69.2168674698792,-2473.79381389964,-1917.75072893096,-51.4364467930533,1186.45185546131,-891.163910650291,-352.536739712909,-863.464873498051,168.424305318538,-248.377235718854,-590.176781717584,474.072695487302,-249.009254221754,151.351369708287,-643.758759467059,-579.375788764126,33.8503977543679,-325.473885731922,217.645634661851,-59.8510298627732,122.239714503292,-183.311918525135,3.68328929956305,-344.303833593931,-312.81499990703,181.125351035895,-17.0285433079051,134.757474576027,-443.131334780144,65.2874463262205,163.458709445555,-1393.86648809082,64.8466104094294,-959.146712748795,2223.23653744884,392.455282590239,-2213.47547979926,-1576.88755656317,251.908234998336,-28378.6273157458,Erable
-4.2632564145606e-14,-166.462735667738,677.00511219602,612.044353809756,-1272.00164634292,-230.185439755434,-208.351586139766,-5.62518174061186,74.425736076788,60.9330625391851,-80.9041462741302,-40.0160748755015,99.0406290496219,-412.662023516554,313.735424491413,-108.352344871778,227.099999516977,41.5139381559713,14.9606090751392,259.00494672432,-36.0313289297718,47.7852635012201,-96.7993420970127,95.6997711556363,-143.137304036259,155.088584534307,-87.8235617701432,23.4518402847669,-42.8982420174943,207.454546408655,-28.6163476080964,-15.0269457696012,401.782947143608,199.99947264414,1068.51560113442,-785.451936147439,-914.789830266603,451.079748391995,-998.363009808672,1163.6286892582,-1.64845914696343e-12,-1656.18596137946,210.722723696014,-312.875032180889,-270.597975688109,608.259538900454,-216.11721688216,461.198521917908,324.587332682247,-144.66204387011,402.210963541279,-201.155868733441,-258.94402926701,-396.618633831665,309.930911826956,-99.4680508651669,-78.1952471752785,-242.196690025254,-241.86880825486,-106.657128021424,-40.7210407637486,-31.4065881263037,-56.6533537503256,72.7577831004393,23.573298156907,-131.189604445795,-203.524552751279,-158.294372587074,2.71301832757087,-169.057160582182,514.597896928359,192.315351431052,-126.27448185757,-14.5804051113097,-77.279097635687,-862.020044464384,98.9867481402333,-716.726372537863,-350.637855287845,-18239.3849457479,Erable
1.406874616805e-12,-4064.52352545075,-6648.76097319485,3618.72134295991,886.739874432313,216.593321217236,701.768253274315,-205.022553455133,-411.894617903073,-456.992156669284,202.073105005725,555.537619403704,536.742597737505,170.785137323323,397.905413459289,-105.431502520684,-822.119948728856,-39.5974155369981,-109.54936287583,-87.9139013442478,-28.8354082943835,149.918875397646,142.739863639989,103.151939841639,-178.46622335877,-168.229918388139,-365.858658818556,-71.6784375982619,118.284894099322,-4.7366168822917,601.530365271835,-628.263775406612,-1021.08644183043,-226.50447060545,771.602527202619,-1857.03788245113,2093.86208541017,1348.6503828743,2519.43696029562,-6081.90406075265,-2.27373675443232e-12,8851.27707101778,-4546.76025778906,-3602.81723780142,1761.4423864168,743.837360807587,-182.095140443348,-1289.73371972459,366.15903790898,-519.4158083554,-497.410513053653,100.867870816153,-533.602608194692,-170.932384401751,-465.235205716294,-311.357259739034,-294.274669930271,275.127203699377,-336.194985822592,-106.49071300496,-110.356608363384,214.720020811223,-253.440986715247,17.0081935506744,-2.50259681131868,-274.189811465675,-242.680978068691,136.732620450501,-70.278951899206,-557.012576136096,264.464931892684,-496.386404426749,479.212652415048,431.016982226133,200.210021106116,-681.573461343388,-2553.26285046642,1933.05931269684,-2778.17747528024,-29339.1268603387,Erable
-4.54747350886464e-13,-744.753588755729,-11520.9062740122,1032.5269779636,2404.44732142412,877.72649958488,1016.11339930905,-84.4239908095741,600.724966905808,-806.641419806087,-365.635354571224,288.32281621328,222.4966401433,271.23488079887,525.675659636157,624.176244773821,-621.853352522426,182.593472864092,-239.289315261125,-55.0885162148938,-330.9603708949,132.043698197253,-22.7491902669562,-243.260846780777,-359.037265319468,-79.6183000021272,-210.02819281041,31.7595561654575,381.203495233892,-91.2658916256991,208.292276951766,-1597.89708344392,-1444.87514159093,84.1170945311292,1536.53778024301,-2618.51011374861,3091.56847319151,3184.72987973067,4013.36528373278,-11784.6035287042,1.93267624126747e-12,14362.7530243639,-1127.18719487542,-7070.88929394014,381.423580655488,2135.68437894494,643.447556731325,-1260.47074881473,502.852154945145,-127.484300200549,-563.185998957654,-7.37942766157663,-511.766214133742,50.5315919409983,-563.595054662552,-402.757802219723,-147.105367773125,239.080877202916,-307.256295077233,-130.87465084388,-36.3626741122724,128.50111599165,-361.038785488337,-82.5851253463959,-287.55716508097,-577.919337939051,-8.7703035785989,187.071556709452,-177.647222571904,-478.854550174894,749.149226918677,-593.109035122098,575.225477645043,754.989606772657,-54.7965834151736,-907.272270578575,-5053.51863702263,2300.56507050898,-1617.41848939699,-38850.5752024626,Erable
-6.02721088435391,-47.2277434980531,-66.5337554362887,175.408245520868,-44.1227450811936,-87.5917871638919,25.3009518403404,37.2869694984908,-23.2028738592096,7.24769946762388,5.13588653139049,-13.7520317745462,13.5337659342803,9.5827238868246,-7.50366381406207,-2.51766880223014,14.1997399612946,5.32999790649453,-2.06098883467459,6.59731079343363,4.54184602802713,-6.25074568046635,4.07806015369395,7.97376182716064,0.832888241902386,-8.25959463401642,-7.39028086579322,4.74518794340902,-2.3202946235664,5.99811907156733,4.44765940289152,-1.96594962844103,13.1676380885176,15.6560641898271,16.2071551837237,-45.1632811889434,-7.3726473902231,154.15461155087,102.065272504398,-1216.64405859648,-19.8775510204081,639.491140243595,-130.942474927774,-125.717121107459,14.4963921810411,-17.5511786627357,7.37177802635947,23.6207103384064,-28.0868554124272,-32.1193423055503,20.4982843985635,-0.828540738722805,-20.729475565543,-4.17609891620865,8.10793452388257,-5.47078179680735,5.70159556372956,-1.15360389249465,-10.8000831466582,0.246696061887091,-6.4359530481065,7.40429991575074,4.64514675087399,-2.08412407271731,0.346356492234883,-4.24869870551788,7.73467807064244,11.3736051203762,7.08901898040919,-7.86759285645806,7.51384158580784,12.0677540239901,6.57243908508747,-5.58342506525129,1.59420877426254,-12.6501591818769,21.0046968925666,183.913207868681,-17.2265981348907,-3430.19199588933,Faig
0.452736318407432,255.43471020115,-63.7501052286328,-18.9703590881137,24.8368930127041,-26.0259978514245,-23.455102597893,29.7838793054244,-0.910960003238804,4.75438640288721,20.7325022063496,6.47222928652452,-12.38724644458,-11.7412620487274,4.66712395635871,13.0858070538784,-6.79343794757985,-1.24132302223419,3.61570997137103,10.2505639268128,4.54707013051428,-3.37726244815081,1.03772269374452,-2.5745244065862,12.8942226668032,4.85330630715274,4.3175279770066,9.40580844439293,2.77678349602482,-9.80357217984334,-7.44194296465253,-3.09691125527226,4.96631283334933,0.227942230473074,7.66708521043108,4.20357818416565,58.8609001106372,25.5893152406524,-103.314388969548,-246.477590929749,-28.9004975124375,1133.97382964019,-67.3911092201385,-473.481904672716,22.6695887916497,163.17396595004,-10.6900345482174,-127.273652960019,2.61666269471721,45.6671862593655,4.29053310604012,-43.0253617872461,11.1261208565147,31.9534251362671,-17.4411569117105,-36.9200093385932,-5.30228824634442,12.2962892503618,-16.0402920337847,-28.4545055186339,-1.15404081590034,2.7239870520987,-7.14246017179373,-7.96721143100172,5.24376464757401,7.136444948179,-12.3603908038701,-18.1461398958994,8.37761017093315,48.7564278895435,35.477132212166,-47.1959280901328,16.8931503294024,52.1164128283192,1.38244831757493,-98.4880763737829,37.0417213359557,362.297927809472,65.8179769810299,-6800.49518858228,Faig
-2.47899159663845,36.6956634971092,75.8535223223115,62.0926025495875,-21.2340986837838,-23.2910441690254,17.9418308096479,8.19962991326602,-2.61543072728936,-9.31515627780341,0.366025403784438,17.7285383285313,3.72982477421268,-1.33564495890807,1.28106623864549,14.0710678118655,2.87377463050582,-1.11679243542494,0.164016515374949,7.35526739493492,0.267949192431125,6.43120426592032,2.2014060098698,-8.33765319497635,-0.601558811185519,2.4142135623731,3.17601617658668,-10.5971284418105,0.652141237037426,5.18298953441274,5.09807621135332,-4.22875891677263,-4.91519366439575,5.08284162754612,7.62807929497288,9.13481212398525,1.48252022802269,38.77217447623,-53.9495437592033,-533.982685970953,-19.4201680672267,243.796643355201,-44.9271652354356,-134.741114208443,-0.198975738505064,26.9852389720334,1.60262148770979,-24.7858890143762,-21.5449934606261,8.21535111715203,-0.36602540378444,-3.12951247022463,-12.4792203041428,-3.76880960956574,0.457397977366492,3.82842712474619,-8.38338291440736,-4.71265687655604,-2.09605699529515,-2.51139656561664,0.732050807568877,-4.8867691137439,-4.82916401571515,0.154576875126846,1.04979215778909,5.82842712474619,-1.81157234209112,1.43635800276544,1.00708434914319,7.81499989076287,-7.8301270189222,-2.47959445860002,2.25332354705324,16.0297806158053,8.0248815416403,-9.69030621875118,5.68122487555834,94.0576271494186,32.0411281562532,-2434.86466914723,Faig
2.8421709430404e-14,-250.918699413245,31.1091782095889,130.517398269928,5.45980442833826,-67.8728044968323,-19.9706669385557,13.2021951212896,13.5661192881831,2.24462869265788,-5.12794432483172,-11.6961524227067,7.79917445661101,6.48020766643721,1.49239848423798,-3.2587537101901,-0.264197876848145,-1.10782002042327,3.7673422690226,4.00458771858725,-0.414999393610742,2.68801018543242,-2.66472340861588,-1.15328221077694,0.56226359975781,2.08803711623757,-3.10214387166254,7.50706168053459,-1.96120256215309,-6.23205080756885,-1.07417570877204,5.93644388487862,3.80426981255992,13.296712499611,-0.716408100798382,-30.9033617556458,-4.95472795695058,184.838354890897,14.9719086565504,-1075.12513855,1.77635683940025e-13,285.557400939954,13.5917823061148,-78.5413142853475,-20.5401209019912,-24.0682598089548,11.1483779176374,20.5501150672426,-0.0248199204170629,-21.6935394313115,-6.84015885084309,-5.59807621135333,-2.00000000000003,7.75637980686049,0.745041882254605,-6.42740916455957,-1.5832286806529,5.43778926530071,3.31799546630045,-5.67645446652892,1.86751262091401,1.30575578583262,5.92089040526184,-0.000709041164139057,-2.34938481363231,7.38886793424841,8.37084186529826,2.65270447268797,-2.00000000000013,-9.33012701892221,1.44846615033148,10.5553795034279,3.83644164728131,-13.479570260601,0.52756587127856,14.5391055049048,29.7224945214181,74.8129479229244,10.3288011752723,-2884.76516020182,Faig
